,entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,ext,dsr,dse,num_%20,num_@,has_ip,File
5860,-4.496698524211348,7,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5861,-4.539528813161156,6,87,0,False,True,com,0,0,0,1,0,Benign_list_big_final
5862,-4.518804525546916,6,87,0,False,True,com,0,0,0,1,0,Benign_list_big_final
5863,-4.4763524745771495,7,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5864,-4.522143537678563,7,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5865,-4.257101583357167,7,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5866,-4.451982255108696,9,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5867,-4.845314548036189,17,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5868,-4.485725898436829,6,87,0,True,False,png,0,0,0,0,0,Benign_list_big_final
5869,-4.383763077709509,0,87,1,True,False,net,0,0,0,0,0,Benign_list_big_final
5870,-4.320400790732664,1,87,1,True,False,net,0,0,0,0,0,Benign_list_big_final
5871,-4.049623377753456,0,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5872,-4.360477657606487,1,87,1,True,False,net,0,0,0,0,0,Benign_list_big_final
5873,-4.336871360997173,1,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5874,-4.4813518707632225,2,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5875,-4.38517633123151,3,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5876,-4.364996088505589,0,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5877,-4.485541847505753,3,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5878,-4.425702623591628,0,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5879,-4.197262359443042,0,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5880,-4.240680135910278,0,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5881,-4.185111551356984,0,87,0,False,True,com,0,0,0,0,0,Benign_list_big_final
5882,-4.249992377630374,0,87,0,False,True,ua,0,0,0,0,0,Benign_list_big_final
5883,-4.262407899265803,0,87,0,False,True,ua,0,0,0,0,0,Benign_list_big_final
5884,-4.339199319737258,7,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5885,-4.460924497504876,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5886,-4.7723450024451175,14,87,0,False,True,com%2Fset%2F6396803%2Fflags%2Fadd,0,0,0,0,0,Benign_list_big_final
5887,-4.079976186412142,0,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5888,-4.527778307743771,7,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5889,-4.569565342495491,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5890,-4.47802854418676,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5891,-4.633747054282549,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5892,-4.583580066045764,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5893,-4.598188618307826,7,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5894,-4.448210164051787,3,87,1,True,False,com,0,0,0,0,0,Benign_list_big_final
5895,-4.7393458014974135,27,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5896,-4.597891703951932,27,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5897,-4.7548053183703605,27,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5898,-4.702712571523927,11,87,0,False,True,pk,0,0,0,0,0,Benign_list_big_final
5899,-4.373938330901771,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5900,-4.669899318969061,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5901,-4.324325392919975,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5902,-4.437003703522721,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5903,-4.497092447746575,7,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5904,-4.5416562057188266,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5905,-4.518652014416516,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5906,-4.042644502958175,0,87,0,False,True,css,0,0,0,0,0,Benign_list_big_final
5907,-4.126002981729868,0,87,0,False,True,org,0,0,0,0,0,Benign_list_big_final
5908,-4.254396047642889,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5909,-4.235526331132041,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5910,-4.374605244581579,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5911,-4.31661235311472,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5912,-4.388218429007262,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5913,-4.387953054452041,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5914,-4.437269078077941,0,87,0,False,True,uk,0,0,0,0,0,Benign_list_big_final
5915,-4.411608473878977,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5916,-4.601897629763388,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5917,-4.531301370806494,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5918,-4.535677295941865,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5919,-4.530074065677331,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5920,-4.313882855250047,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5921,-4.208050934286488,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5922,-4.440014261497798,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5923,-4.3880343780761875,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5924,-4.43767061720253,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5925,-4.403974860236104,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5926,-4.421031681562129,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5927,-4.460257583825067,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5928,-4.498408692089245,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5929,-4.367525681193696,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5930,-4.596181536074034,12,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5931,-4.574934738005479,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5932,-4.412354813721169,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5933,-4.710908474077917,13,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5934,-4.500599825254112,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5935,-4.5612900137791215,4,87,0,True,False,com%2Fatp-shirt-sport-women,0,0,0,0,0,Benign_list_big_final
5936,-4.479691486708798,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5937,-4.4789451468666055,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5938,-4.49466814083301,11,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5939,-4.4011659362090505,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5940,-4.317455041130392,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5941,-4.560110595011667,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5942,-4.349024066544997,10,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5943,-4.413053267201653,9,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5944,-4.328147267800356,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5945,-4.46167083734707,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5946,-4.466927369432236,7,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5947,-4.440794038602428,8,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5948,-4.510541371662763,7,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5949,-4.553062571424457,8,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5950,-4.432004307336648,7,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5951,-4.407614722899737,8,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5952,-4.3185537972795505,8,87,0,True,False,net,0,0,0,0,0,Benign_list_big_final
5953,-4.4956319688687145,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5954,-4.554659875877534,8,87,0,True,False,js,0,0,0,0,0,Benign_list_big_final
5955,-4.4001864226181615,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5956,-4.35484288754128,8,87,0,True,False,start,0,0,0,0,0,Benign_list_big_final
5957,-4.3263002743472425,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5958,-4.367557220994371,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5959,-4.412538864652244,8,87,0,True,False,js,0,0,0,0,0,Benign_list_big_final
5960,-4.543670903541981,9,87,0,True,False,js,0,0,0,0,0,Benign_list_big_final
5961,-4.2797616349477225,12,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5962,-4.417057295551346,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5963,-4.406454669100741,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5964,-4.0651520434183315,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5965,-4.252102187171094,5,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5966,-4.040083370469394,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5967,-3.9288298272150177,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5968,-4.075320929937824,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5969,-4.25374320625706,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5970,-4.047798307736413,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5971,-4.090515072255549,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5972,-4.177052474378211,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5973,-3.957602103434784,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5974,-4.288470042589355,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5975,-3.9142850155601523,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5976,-4.126816337349497,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5977,-4.132583167117676,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5978,-4.175654906411395,5,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5979,-3.923994860228746,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5980,-3.9911133840170128,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5981,-4.324637992831052,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5982,-4.331187468114344,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5983,-3.885495271833692,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5984,-4.114515292400089,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5985,-4.071465901995566,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5986,-4.603413610592317,11,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5987,-4.050969379945291,3,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
5988,-4.937084520093618,12,87,3,True,False,php?bo_table=torrent_movie&wr_id=145209&k=19%EA%B8%88&page=1,0,0,0,0,0,Benign_list_big_final
5989,-4.830818859198946,12,87,3,True,False,php?bo_table=torrent_movie&wr_id=149819&k=19%EA%B8%88&page=1,0,0,0,0,0,Benign_list_big_final
5990,-4.8997843764403255,12,87,3,True,False,php?bo_table=torrent_movie&wr_id=151649&k=19%EA%B8%88&page=1,0,0,0,0,0,Benign_list_big_final
5991,-4.817655100259558,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5992,-4.943867169125608,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5993,-4.737235991956689,32,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5994,-4.89081059424347,27,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5995,-4.817655100259558,33,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5996,-4.824437749291547,33,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5997,-4.786656640351283,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5998,-4.823289870324767,33,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
5999,-4.822808905037796,33,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6000,-4.77122866327901,29,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6001,-4.746795364209208,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6002,-4.759959123148595,32,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6003,-4.943867169125607,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6004,-4.935190301284647,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6005,-4.930222444899249,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6006,-4.882430640758407,27,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6007,-4.8507652671703205,32,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6008,-4.766340233055994,33,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6009,-4.842088399329361,28,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6010,-4.736786566470395,12,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6011,-4.7817997499289415,30,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6012,-4.906567025472314,28,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6013,-4.460971722860736,7,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6014,-4.726712130662616,19,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6015,-4.7168873838548775,19,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6016,-4.744065866344536,19,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6017,-4.726712130662617,19,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6018,-4.767054372091662,19,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6019,-4.735388998503576,19,87,0,True,False,pk,0,0,0,0,0,Benign_list_big_final
6020,-4.214536668962579,2,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6021,-4.445866519756518,2,87,0,True,False,mx,0,0,0,0,0,Benign_list_big_final
6022,-4.5601105950116665,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6023,-4.4693044509899424,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6024,-4.485541847505755,6,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6025,-4.096478957483176,0,87,0,True,False,css,0,0,0,0,0,Benign_list_big_final
6026,-4.570416307106376,14,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6027,-4.6194354163763816,14,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6028,-4.591110952381708,15,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6029,-4.617357146636336,14,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6030,-4.316210813990131,0,87,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6031,-4.120021513485292,1,87,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6032,-4.497575310495309,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6033,-4.430887968170541,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6034,-4.507566525217175,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6035,-4.470082330632807,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6036,-4.484843394025271,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6037,-4.5180703605369406,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6038,-4.359064404084485,0,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6039,-4.618985990890085,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6040,-4.60656857179289,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6041,-4.523821504749936,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6042,-4.463701220725407,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6043,-4.369087274117281,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6044,-4.690512640620246,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6045,-4.697671630170512,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6046,-4.601527630439473,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6047,-4.652842497643038,12,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6048,-4.313000350838489,8,87,0,True,False,de,0,0,0,0,0,Benign_list_big_final
6049,-4.517874134773649,1,87,2,True,False,php?title=Beta_Help:_Adding_place&action=edit&redlink=1,0,0,0,0,0,Benign_list_big_final
6050,-4.10936148762185,13,87,0,True,False,jp,0,0,0,0,0,Benign_list_big_final
6051,-4.51818673468473,3,87,0,True,False,ru,0,0,0,0,0,Benign_list_big_final
6052,-4.4061718270388255,8,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6053,-4.226633872559332,0,87,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6054,-4.528629272354657,0,87,0,True,False,aspx?savefavourite=true,0,0,0,0,0,Benign_list_big_final
6055,-4.398555680902646,0,87,0,True,False,aspx,0,0,0,0,0,Benign_list_big_final
6056,-4.740790594820086,8,87,0,True,False,html?promo=1,0,0,0,0,0,Benign_list_big_final
6057,-4.66341358429297,8,87,0,True,False,html?promo=1,0,0,0,0,0,Benign_list_big_final
6058,-4.620880209699058,8,87,0,True,False,html?promo=1,0,0,0,0,0,Benign_list_big_final
6059,-4.572126474984273,8,87,0,True,False,html?promo=1,0,0,0,0,0,Benign_list_big_final
6060,-4.649800399867285,8,87,0,True,False,html?promo=1,0,0,0,0,0,Benign_list_big_final
6061,-4.673238331100708,8,87,0,True,False,html?promo=1,0,0,0,0,0,Benign_list_big_final
6062,-4.549353559968897,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6063,-4.54505895845767,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6064,-4.724553198304275,8,87,0,True,False,html?s=6,0,0,0,0,0,Benign_list_big_final
6065,-4.6567355600296745,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6066,-4.501313964289782,7,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6067,-4.771975003121202,10,87,0,True,False,html?s=10,0,0,0,0,0,Benign_list_big_final
6068,-4.894927486017984,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=10&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6069,-4.9047522328257225,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=13&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6070,-4.917619077409214,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=29&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6071,-4.908942209568255,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=32&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6072,-4.923253847474422,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=37&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6073,-4.923253847474422,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=45&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6074,-4.891588473886336,23,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=4&sort=dateline,0,0,0,0,0,Benign_list_big_final
6075,-4.904752232825723,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=50&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6076,-4.914576979633462,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=53&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6077,-4.923253847474422,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=56&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6078,-4.923253847474422,24,87,2,True,False,php?s=1a0185aef96dc82d1f523a00d7134802&f=63&sort=voteavg,0,0,0,0,0,Benign_list_big_final
6079,-4.359996692319517,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6080,-4.397328375773485,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6081,-4.439052330923857,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6082,-4.419931027951206,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6083,-4.303047055050745,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6084,-4.321732720630518,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6085,-4.444235778041004,0,87,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6086,-5.010306124629665,19,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6087,-4.815851603309857,15,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6088,-4.870934959783184,17,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6089,-4.843014779736712,15,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6090,-4.798695069169777,15,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6091,-4.761818790785271,15,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6092,-4.689776113080269,11,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6093,-4.9942844253772005,23,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6094,-4.893186732738111,20,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6095,-4.930244970565837,16,88,0,True,False,to,0,0,0,0,0,Benign_list_big_final
6096,-4.44568961009479,5,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6097,-4.701442308125206,8,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6098,-4.713716744287508,8,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6099,-4.6133095681575345,6,88,0,True,False,pl,0,0,0,0,0,Benign_list_big_final
6100,-4.721160176469934,5,88,0,True,False,Contestsand-Swe,0,0,0,0,0,Benign_list_big_final
6101,-4.813990525578046,4,88,1,True,False,aspx?evt19=1&referringHubId=1,0,0,0,0,0,Benign_list_big_final
6102,-4.83923244380588,4,88,1,True,False,aspx?evt19=1&referringHubId=1,0,0,0,0,0,Benign_list_big_final
6103,-4.773613835728411,4,88,1,True,False,aspx?evt19=1&referringHubId=1,0,0,0,0,0,Benign_list_big_final
6104,-4.804150335424253,4,88,1,True,False,aspx?evt19=1&referringHubId=1,0,0,0,0,0,Benign_list_big_final
6105,-4.557189045300947,6,88,0,True,False,aspx?prop24=VH_Newest,0,0,0,0,0,Benign_list_big_final
6106,-4.611484216760807,5,88,0,True,False,aspx?prop24=VH_Popular,0,0,0,0,0,Benign_list_big_final
6107,-4.811331408671405,7,88,0,True,False,aspx?prop24=VH_AllVideos,0,0,0,0,0,Benign_list_big_final
6108,-4.583710269822472,6,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6109,-4.569465357362947,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6110,-4.679666034942624,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6111,-4.584796540106297,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6112,-4.697084274523561,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6113,-4.548873137166183,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6114,-4.651843523400505,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6115,-4.662215960473422,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6116,-4.57463911977015,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6117,-4.5349060909521715,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6118,-4.55301550053664,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6119,-4.615364221195989,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6120,-4.480691318984364,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6121,-4.725596080169517,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6122,-4.542135728803108,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6123,-4.696211798571224,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6124,-4.672222602760197,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6125,-4.762409342271908,6,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6126,-4.475993056349506,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6127,-4.459758216259971,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6128,-4.426364966130656,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6129,-4.359611523165574,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6130,-4.460448732769087,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6131,-4.3445582066677355,4,88,0,True,False,org,0,0,0,0,0,Benign_list_big_final
6132,-4.428055700282667,6,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6133,-4.524455130286898,10,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6134,-4.506950184570614,6,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6135,-4.695871569538011,9,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6136,-4.462924014332804,7,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6137,-4.4658044546195095,6,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6138,-4.521528001296106,6,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6139,-4.549348636938526,9,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6140,-4.329519341848228,6,88,0,True,False,com,0,0,0,0,0,Benign_list_big_final
6141,-4.045485362218864,28,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6142,-3.7838683852721307,29,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6143,-3.9577657592358406,29,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6144,-3.8584054894528514,30,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6145,-3.960591328275464,27,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6146,-4.055936322884136,23,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6147,-4.05725311721497,25,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6148,-3.97661302752793,22,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6149,-4.123165265621565,21,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6150,-3.969169595345504,11,88,0,True,False,jp,0,0,1,0,0,Benign_list_big_final
6151,-4.35869170501473,3,88,0,True,False,html,0,0,0,0,0,Benign_list_big_final
6152,-4.119752782697064,27,88,0,True,False,net,0,0,0,0,0,Benign_list_big_final
6153,-4.1316321185790725,26,88,0,True,False,net,0,0,0,0,0,Benign_list_big_final
6154,-4.278843691787972,25,88,0,True,False,net,0,0,0,0,0,Benign_list_big_final
6155,-4.253108890577853,26,88,0,True,False,net,0,0,0,0,0,Benign_list_big_final
6156,-4.198909625920286,25,88,0,True,False,net,0,0,0,0,0,Benign_list_big_final
6157,-4.06951392196673,22,88,0,True,False,net,0,0,0,0,0,Benign_list_big_final
