,entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,urlIsLive,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,ext,dsr,dse,sscr,sbr,bscr,num_%20,num_@,has_ip,File
3036,-4.6565075705615575,18,94,0,True,False,False,33,1,0,0,0,6,com,6134,439,0.0,0.0,0.18181818181818182,0,0,0,phishing_dataset
3037,-4.523907640277404,2,94,1,True,False,False,538,2,1,0,0,332,net,6814,854,0.0,0.0,0.6171003717472119,0,0,0,phishing_dataset
3038,-4.523907640277404,2,94,1,True,False,False,538,2,1,0,0,332,net,6814,854,0.0,0.0,0.6171003717472119,0,0,0,phishing_dataset
3039,-4.418802869918326,2,94,1,True,False,False,0,0,0,0,0,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3040,-4.430127610526144,3,94,0,True,False,False,13054,34,15,116,6779,4567,account,0,0,1.4843442084519378,0.5193044277616057,0.34985445074306726,0,0,0,phishing_dataset
3041,-4.322880013125918,3,94,0,True,False,False,549,0,0,0,0,139,account,0,0,0.0,0.0,0.25318761384335153,0,0,0,phishing_dataset
3042,-4.595077384276267,10,94,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3043,-4.613166784166375,3,94,0,True,False,False,0,0,0,0,0,0,php,5250,228,0.0,0.0,0.0,0,0,0,phishing_dataset
3044,-4.36547866935074,3,94,0,True,False,False,164,1,0,0,0,28,php,0,0,0.0,0.0,0.17073170731707318,0,0,0,phishing_dataset
3045,-4.418141911449144,0,94,0,True,False,False,305,1,1,15,1,58,php,4204,543,0.017241379310344827,0.003278688524590164,0.1901639344262295,0,0,0,phishing_dataset
3046,-4.546416979650953,2,94,1,True,False,False,33,1,0,0,0,4,net,910,185,0.0,0.0,0.12121212121212122,0,0,0,phishing_dataset
3047,-4.372498357667726,2,94,0,True,False,False,0,0,0,0,0,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3048,-4.541201820122515,2,94,1,True,False,False,0,0,0,0,0,0,net,4146,236,0.0,0.0,0.0,0,0,0,phishing_dataset
3049,-5.285882671186344,6,94,0,True,False,False,0,0,0,0,0,0,org,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3050,-4.234512922844464,0,94,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3051,-4.718487364271592,21,94,0,True,False,False,0,0,0,0,0,0,university,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3052,-4.415496697880136,0,94,0,True,False,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3053,-4.323497263021062,6,94,0,True,False,False,0,0,0,0,0,0,account,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3054,-4.289003980731936,3,94,0,True,False,False,74760,4,2,4,66847,19911,account,73,291,3.3572899402340415,0.8941546281433922,0.2663322632423756,0,0,0,phishing_dataset
3055,-4.3799410169728175,2,94,0,True,False,False,0,0,0,0,0,0,org,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3056,-4.51738446951052,2,94,1,True,False,False,92,1,0,0,0,18,net,390,-26,0.0,0.0,0.1956521739130435,0,0,0,phishing_dataset
3057,-4.523662027657148,2,94,1,True,False,False,35,1,0,1,2,7,net,1794,30,0.2857142857142857,0.05714285714285714,0.2,0,0,0,phishing_dataset
3058,-4.990930348042191,0,94,0,True,False,False,0,0,0,0,0,0,php,7889,2703,0.0,0.0,0.0,0,0,0,phishing_dataset
3059,-4.964163789056705,23,94,0,True,False,False,0,0,0,0,0,0,pl,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3060,-4.609184368266805,2,94,1,True,False,False,86,0,0,0,42,14,net,98,266,3.0,0.4883720930232558,0.16279069767441862,0,0,0,phishing_dataset
3061,-4.332544303229904,1,94,0,True,False,False,0,0,0,0,0,0,net,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3062,-4.674671214832775,6,93,1,True,False,False,162,0,0,0,112,46,net,6176,32,2.4347826086956523,0.691358024691358,0.2839506172839506,0,0,0,phishing_dataset
3063,-4.674671214832774,6,93,1,True,False,False,162,0,0,0,112,46,net,6176,32,2.4347826086956523,0.691358024691358,0.2839506172839506,0,0,0,phishing_dataset
3064,-4.683660425355473,10,93,0,True,False,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3065,-4.410961603861391,0,93,0,True,False,False,0,0,0,0,0,0,php,3941,76,0.0,0.0,0.0,0,0,0,phishing_dataset
3066,-4.237146581964824,0,93,0,True,False,False,0,0,0,0,0,0,html,10957,365,0.0,0.0,0.0,0,0,0,phishing_dataset
3067,-4.465166446495526,7,93,0,True,False,False,0,0,0,0,0,0,net%2Fd3%2Fen%2Findex,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3068,-4.682864361687226,16,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3069,-4.594245276523934,17,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3070,-4.675543355439738,16,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3071,-4.787267651413534,21,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3072,-4.687857839608841,18,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3073,-4.643773264661425,23,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3074,-4.7054435602905595,16,93,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3075,-4.585602194401027,3,93,3,True,False,False,2758,1,0,1,0,733,php?option=com_content&amp;task=blogsection&amp;id=5&amp;Itemid=30,8793,338,0.0,0.0,0.26577229876722264,0,0,0,phishing_dataset
3076,-4.201223255491848,0,93,0,True,False,False,0,0,0,0,0,0,htm,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3077,-4.419452532106864,2,93,0,True,False,False,0,0,0,0,27,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3078,-4.536622016315609,7,93,0,True,False,False,0,0,0,0,0,0,htm,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3079,-4.618446107438586,19,93,0,True,False,False,3301,0,0,0,3301,1146,to,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,phishing_dataset
3080,-4.633358171394637,22,93,0,True,False,False,448,0,0,0,437,35,to,0,0,12.485714285714286,0.9754464285714286,0.078125,0,0,0,phishing_dataset
3081,-4.643276757429074,22,93,0,True,False,False,3301,0,0,0,3301,1146,to,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,phishing_dataset
3082,-4.523526142062141,6,93,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3083,-4.72157211820849,9,93,0,True,False,False,0,0,0,0,0,0,php?National-Australia-Bank6868Account-Verification-Process9147,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3084,-4.763509048637416,10,93,0,True,False,False,0,0,0,0,0,0,php?National-Australia-Bank8927Account-Verification-Process1558,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3085,-4.734788247959382,11,93,1,False,True,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3086,-4.628612947089199,3,93,1,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3087,-4.375165657146854,2,93,1,True,False,False,0,0,0,0,0,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3088,-4.736589764078084,19,93,0,True,False,False,0,0,0,0,0,0,com,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3089,-4.4660385871024895,1,93,2,True,False,False,0,0,0,0,0,0,net,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3090,-4.682134892782895,29,93,0,True,False,False,0,0,0,0,0,0,php?r=3626205526704472lid=205267,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3091,-4.5212877470210495,2,93,0,True,False,False,0,0,0,0,0,0,net,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3092,-4.345671209005783,1,93,1,True,False,False,10971,3,0,4,0,3289,net,4323,59,0.0,0.0,0.29979035639413,0,0,0,phishing_dataset
3093,-4.361079780194185,3,93,0,True,False,False,4997,5,8,30,4259,1469,account,6837,102,2.8992511912865897,0.8523113868320993,0.2939763858314989,0,0,0,phishing_dataset
3094,-4.360007732979815,3,93,0,True,False,False,1759,0,0,1,1588,578,account,2637,1380,2.7474048442906573,0.9027856736782263,0.328595793064241,0,0,0,phishing_dataset
3095,-4.67966469275439,21,93,0,True,False,False,48471,2,0,1,3806,13610,au,0,0,0.27964731814842025,0.07852117761135524,0.28078644962967547,0,0,0,phishing_dataset
3096,-4.341999806959588,3,93,0,True,False,False,0,0,0,0,0,0,account,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3097,-4.371651758194235,4,93,0,True,False,False,444,1,0,0,0,76,htm,0,0,0.0,0.0,0.17117117117117117,0,0,0,phishing_dataset
3098,-4.559027263196609,0,93,1,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3099,-4.290670302703399,3,93,0,True,False,False,71,1,0,0,0,14,account,4559,188,0.0,0.0,0.19718309859154928,0,0,0,phishing_dataset
3100,-4.595415198521921,2,93,1,True,False,False,0,0,0,0,0,0,net,5124,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3101,-4.595415198521921,2,93,1,True,False,False,0,0,0,0,0,0,net,5124,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3102,-4.796458543588517,23,93,0,True,False,False,18033,9,31,113,10436,4665,com,5398,80,2.237084673097535,0.5787167969833084,0.2586923972716686,0,0,0,phishing_dataset
3103,-4.325114050207379,3,93,0,True,False,False,0,0,0,0,0,0,account,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3104,-5.314283510051742,9,93,0,True,False,False,1759,0,0,1,1588,578,com,8418,346,2.7474048442906573,0.9027856736782263,0.328595793064241,0,0,0,phishing_dataset
3105,-4.36840256148655,3,93,0,True,False,False,0,0,0,0,0,0,account,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3106,-4.35518465669078,0,93,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3107,-4.447205092439194,1,93,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3108,-4.17451172821923,1,93,0,True,False,False,92,1,0,0,0,18,net,9185,1042,0.0,0.0,0.1956521739130435,0,0,0,phishing_dataset
3109,-4.590767849000095,17,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3110,-4.76486062948766,16,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3111,-4.783242413837625,21,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3112,-4.851678198532251,24,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3113,-4.721122182940034,17,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3114,-4.792433306012607,17,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3115,-4.80474779018171,20,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3116,-4.795106962738272,18,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3117,-4.861596784566688,22,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3118,-4.841165230481847,19,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3119,-4.8639926827013555,22,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3120,-4.788963585618693,18,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3121,-4.708461570371138,16,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3122,-4.811092848953569,18,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3123,-4.762186972761994,19,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3124,-4.783242413837625,19,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3125,-4.763260795021241,20,93,0,True,False,False,13322,2,2,22,12467,3708,com,7544,125,3.362189859762675,0.9358204473802733,0.27833658609818346,0,0,0,phishing_dataset
3126,-4.343073629218836,3,93,0,True,False,False,18810,0,2,38,17859,4067,account,7201,0,4.391197442832555,0.9494417862838915,0.2162147793726741,0,0,0,phishing_dataset
3127,-4.685837574848791,14,93,0,True,False,False,0,0,0,0,0,0,php,1307,153,0.0,0.0,0.0,0,0,0,phishing_dataset
3128,-4.656507560763847,21,93,0,True,False,False,0,0,0,0,0,0,net,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3129,-4.4346146247239675,2,93,0,True,False,False,11640,6,2,61,10118,3663,html,0,0,2.762216762216762,0.8692439862542956,0.31469072164948453,0,0,0,phishing_dataset
3130,-4.263397182614351,1,93,0,True,False,False,0,0,0,0,0,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3131,-4.440909918340209,4,92,0,True,False,False,0,0,0,0,0,0,htm,3997,385,0.0,0.0,0.0,0,0,0,phishing_dataset
3132,-4.528117392104387,21,92,0,True,False,False,0,0,0,0,0,0,com,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3133,-4.679029968405615,5,92,0,True,True,False,0,0,0,0,0,0,ws%3Fmod=www,3624,28,0.0,0.0,0.0,0,0,0,phishing_dataset
3134,-4.645927994953259,12,92,0,True,False,False,1019390,83,8,260,13173,210616,php,1780,45,0.06254510578493562,0.01292243400464984,0.206609835293656,0,0,0,phishing_dataset
3135,-4.713112500894101,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3136,-4.804312060954571,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3137,-4.77012459326189,25,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3138,-4.698038349286354,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3139,-4.767498778912041,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3140,-4.663220213222548,16,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3141,-4.62994419160711,15,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3142,-4.733766137088559,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3143,-4.577629963429861,13,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3144,-4.704452376088342,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3145,-4.77408685387711,24,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3146,-4.742252213731239,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3147,-4.710235734519206,19,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3148,-4.6694601918614556,14,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3149,-4.695616408780659,16,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3150,-4.7184410334557665,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3151,-4.756590761763667,25,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3152,-4.693825136646088,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3153,-4.760553022378887,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3154,-4.672791784105551,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3155,-4.748385462827108,23,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3156,-4.765881554940552,25,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3157,-4.755505267523343,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3158,-4.731974864953989,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3159,-4.7205130832964555,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3160,-4.591968511462291,15,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3161,-4.700944941342322,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3162,-4.74838546282711,19,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3163,-4.677384713091897,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3164,-4.743337707971563,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3165,-4.820722658827689,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3166,-4.650771875964649,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3167,-4.739094669650223,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3168,-4.756590761763667,27,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3169,-4.6800874313037095,19,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3170,-4.6352727241687735,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3171,-4.691654148165438,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3172,-4.690918544590119,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3173,-4.681627751413235,15,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3174,-4.7690390990215645,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3175,-4.711321228759532,25,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3176,-4.7169007133462415,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3177,-4.769039099021565,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3178,-4.676125170688491,18,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3179,-4.6945309145403336,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3180,-4.760833800085007,19,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3181,-4.7330603591943134,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3182,-4.724475343911676,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3183,-4.722684071777104,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3184,-4.738639843781024,19,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3185,-4.707155094300156,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3186,-4.7419714360251195,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3187,-4.68874755610947,18,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3188,-4.687411109844099,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3189,-4.641686750970763,16,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3190,-4.76966976739269,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3191,-4.786535191135009,21,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3192,-4.809359815810115,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3193,-4.65501491428599,24,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3194,-4.715815219105917,17,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3195,-4.756871539469787,19,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3196,-4.735132409035003,22,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3197,-4.725560838152001,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3198,-4.777244397958126,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3199,-4.620653398430227,16,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3200,-4.665217153540115,20,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3201,-4.708064746038558,16,92,0,True,False,False,0,0,0,0,0,0,com,147,217,0.0,0.0,0.0,0,0,0,phishing_dataset
3202,-4.573211082606598,20,92,0,True,False,False,0,0,0,0,0,0,br,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3203,-4.411321376198107,2,92,1,True,False,False,92,1,0,0,0,18,net,385,-21,0.0,0.0,0.1956521739130435,0,0,0,phishing_dataset
3204,-4.761638516619213,41,92,0,True,False,False,0,0,0,0,0,0,html,7453,2042,0.0,0.0,0.0,0,0,0,phishing_dataset
3205,-4.930707679086084,13,92,3,True,False,False,1759,0,0,1,1588,578,3country,4046,336,2.7474048442906573,0.9027856736782263,0.328595793064241,0,0,0,phishing_dataset
3206,-4.648349935458957,8,92,0,True,False,False,0,0,0,0,0,0,php?National-Australia-Bank6307Account-Verification-Process698,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3207,-4.604241006218266,2,92,0,True,False,False,0,0,0,0,0,0,php,581,514,0.0,0.0,0.0,1,0,0,phishing_dataset
3208,-4.597500917868109,20,92,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3209,-4.544527989977505,18,92,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3210,-4.600628636268051,24,92,0,True,False,False,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3211,-4.38975808826525,2,92,0,True,False,False,0,0,0,0,0,0,com,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3212,-4.640805130574592,8,92,1,True,False,False,0,0,0,0,0,0,net,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3213,-4.640805130574592,8,92,1,True,False,False,0,0,0,0,0,0,net,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3214,-4.326803422382874,0,92,0,True,False,False,12463,1,2,58,317,3203,br,0,0,0.09896971589135185,0.025435288453823316,0.25700072213752706,0,0,0,phishing_dataset
3215,-4.279976941851011,0,92,0,True,False,False,0,0,0,0,0,0,reversement,0,0,0.0,0.0,0.0,0,0,0,phishing_dataset
3216,-4.281517261960537,0,92,0,True,False,False,569699,7,2,53,5700,118246,com,0,0,0.04820459043012026,0.010005283491808832,0.20755872838112757,0,0,0,phishing_dataset
3217,-4.111566479097497,0,92,0,True,False,False,4406,1,3,23,3502,1226,htm,0,0,2.856443719412724,0.7948252383113935,0.2782569223785747,0,0,0,phishing_dataset
3218,-4.294770315752642,0,92,0,True,False,False,164,1,0,0,0,28,za,0,0,0.0,0.0,0.17073170731707318,0,0,0,phishing_dataset
3219,-4.2958558099929665,0,92,0,True,False,False,70616,6,2,4,62308,18659,htm,236,128,3.3393000696714723,0.8823496091537328,0.26423190211850006,0,0,0,phishing_dataset
3220,-4.4638561056377135,4,92,0,True,False,False,0,0,0,0,0,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3221,-4.381726837491773,4,92,0,True,False,False,444,1,0,0,0,76,htm,0,0,0.0,0.0,0.17117117117117117,0,0,0,phishing_dataset
3222,-4.486634277213546,6,92,0,True,False,False,56090,10,22,344,25465,14945,html,4308,74,1.7039143526262963,0.45400249598858977,0.2664467819575682,0,0,0,phishing_dataset
3223,-4.294034712177323,1,92,0,True,False,False,0,0,0,0,0,0,net,9185,1042,0.0,0.0,0.0,0,0,0,phishing_dataset
3224,-4.6538525161837,4,92,1,True,False,False,0,0,0,0,0,0,net,6001,207,0.0,0.0,0.0,0,0,0,phishing_dataset
